STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
88;Sari;2;Sari;Hakan;Lokeren;;;ITC-C912337;Belg;;Sari;Recep;Lokeren;;;ITC-C912238;Belg;;Richards;Tony;Christchurch;;;ITC-C041210X;Neus;;Mijatovic;Ranko;Kappel;;;ITC-B1441;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;FK Performance Motorsport;;BMW M4 GT4 (G82);3;14:07:37.608;14:07:37.608;9:22.718;562,718;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;44.766;J;199;;49.030;N;216;;1:13.220;J;190;;11.451;N;253;;2:03.070;J;188;;39.195;N;234;;2:49.994;J;212;;20.725;N;267;;31.267;J;;;;N;;N;;N;9:21.988;63;N;0;;25138       ;;3;0;0;0;0;1;3;9:21.988
88;Sari;1;Sari;Hakan;Lokeren;;;ITC-C912337;Belg;;Sari;Recep;Lokeren;;;ITC-C912238;Belg;;Richards;Tony;Christchurch;;;ITC-C041210X;Neus;;Mijatovic;Ranko;Kappel;;;ITC-B1441;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;FK Performance Motorsport;;BMW M4 GT4 (G82);4;14:29:20.592;14:29:20.592;10:38.371;638,371;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;46.509;N;204;;49.512;N;211;;1:25.512;N;169;;12.277;N;243;;2:08.012;N;187;;41.399;N;213;;3:04.694;N;202;;31.225;N;48;;59.231;N;;;;N;;N;;N;9:21.988;63;N;0;;25138       ;;4;0;0;0;0;1;4;9:21.988
88;Sari;1;Sari;Hakan;Lokeren;;;ITC-C912337;Belg;;Sari;Recep;Lokeren;;;ITC-C912238;Belg;;Richards;Tony;Christchurch;;;ITC-C041210X;Neus;;Mijatovic;Ranko;Kappel;;;ITC-B1441;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;FK Performance Motorsport;;BMW M4 GT4 (G82);5;14:39:45.282;14:39:45.282;10:24.690;624,690;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.889;N;201;;49.697;N;216;;1:18.971;N;172;;12.433;N;222;;2:38.061;N;186;;41.276;N;203;;3:02.435;N;203;;21.181;N;263;;34.747;N;;;;N;;N;;N;9:21.988;63;N;0;;25138       ;;5;0;0;0;0;2;1;9:21.988
88;Sari;1;Sari;Hakan;Lokeren;;;ITC-C912337;Belg;;Sari;Recep;Lokeren;;;ITC-C912238;Belg;;Richards;Tony;Christchurch;;;ITC-C041210X;Neus;;Mijatovic;Ranko;Kappel;;;ITC-B1441;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;FK Performance Motorsport;;BMW M4 GT4 (G82);6;14:49:33.829;14:49:33.829;9:48.547;588,547;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;46.125;N;203;;49.753;N;213;;1:16.055;N;172;;11.977;N;248;;2:05.699;N;186;;42.212;N;198;;3:02.339;N;203;;21.093;N;266;;33.294;N;;;;N;;N;;N;9:21.988;63;N;0;;25138       ;;6;0;0;0;0;2;2;9:21.988
89;Wahl;1;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;Deut;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;Deut;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;Deut;;Kroker;Alexander;Zülpich;;;ITC-C24827;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Haupt Racing Team;;Mercedes-AMG AMG GT4;1;13:45:49.043;13:45:49.043;9:07.637;547,637;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.960;N;204;;47.660;N;221;;1:11.830;N;197;;11.257;N;256;;1:57.511;N;188;;38.197;J;236;;2:44.035;N;213;;20.909;N;262;;30.278;N;;;;N;;N;;N;9:00.972;58;N;0;;12467       ;;1;0;0;0;0;1;1;9:00.972
89;Wahl;1;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;Deut;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;Deut;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;Deut;;Kroker;Alexander;Zülpich;;;ITC-C24827;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Haupt Racing Team;;Mercedes-AMG AMG GT4;2;13:54:54.988;13:54:54.988;9:05.945;545,945;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.200;N;206;;48.444;N;219;;1:10.499;N;198;;11.217;N;256;;1:57.159;J;190;;38.292;N;234;;2:43.692;N;216;;20.762;J;259;;30.680;N;;;;N;;N;;N;9:00.972;58;N;0;;12467       ;;2;0;0;0;0;1;2;9:00.972
89;Wahl;3;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;Deut;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;Deut;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;Deut;;Kroker;Alexander;Zülpich;;;ITC-C24827;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Haupt Racing Team;;Mercedes-AMG AMG GT4;3;14:10:43.060;14:10:43.060;9:03.119;543,119;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;44.315;N;206;;47.626;N;220;;1:09.777;J;198;;11.200;J;256;;1:57.722;N;189;;38.391;N;235;;2:43.278;J;214;;20.792;N;263;;30.018;J;;;;N;;N;;N;9:00.972;58;N;0;;12467       ;;3;0;0;0;0;1;3;9:00.972
89;Wahl;3;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;Deut;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;Deut;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;Deut;;Kroker;Alexander;Zülpich;;;ITC-C24827;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Haupt Racing Team;;Mercedes-AMG AMG GT4;4;14:20:10.450;14:20:10.450;9:27.390;567,390;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;43.744;J;205;;46.837;J;220;;1:21.460;N;183;;11.671;N;251;;2:02.429;N;189;;38.722;N;235;;2:50.633;N;213;;20.819;N;264;;31.075;N;;;;N;;N;;N;9:00.972;58;N;0;;12467       ;;4;0;0;0;0;2;1;9:00.972
89;Wahl;4;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;Deut;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;Deut;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;Deut;;Kroker;Alexander;Zülpich;;;ITC-C24827;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Haupt Racing Team;;Mercedes-AMG AMG GT4;5;14:42:56.879;14:42:56.879;22:46.429;1366,429;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;13:46.035;N;204;;48.085;N;213;;1:11.542;N;195;;11.297;N;255;;2:32.024;N;187;;38.586;N;230;;2:47.399;N;213;;20.810;N;265;;30.651;N;;;;N;;N;;N;9:00.972;58;N;0;;12467       ;;5;0;0;0;0;2;2;9:00.972
89;Wahl;4;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;Deut;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;Deut;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;Deut;;Kroker;Alexander;Zülpich;;;ITC-C24827;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Haupt Racing Team;;Mercedes-AMG AMG GT4;6;14:52:10.626;14:52:10.626;9:13.747;553,747;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;44.473;N;206;;47.729;N;219;;1:11.358;N;194;;11.307;N;257;;2:01.372;N;188;;38.709;N;236;;2:47.430;N;213;;20.808;N;265;;30.561;N;;;;N;;N;;N;9:00.972;58;N;0;;12467       ;;6;0;0;0;0;3;1;9:00.972
90;Koni;1;Konishi;Ryusho;Kobe;;;ITC-B357164420250;Japa;;Wolf;Florian;Linden;;;ITC-C14580;Deut;;Comazzi;Michelangelo;Marly;;;ITC-C697;Schw;;Deißler;Nick;Obertshausen;;;ITC-C25703;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Japa;Adrenalin Motorsport Team Motec;;BMW M4 GT4 (Evo2021);1;13:46:02.961;13:46:02.961;9:51.497;591,497;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;48.974;N;197;;53.034;N;214;;1:18.507;N;183;;11.683;N;249;;2:05.815;N;186;;40.323;N;215;;3:00.207;N;208;;21.010;N;263;;31.944;N;;;;N;;N;;N;9:14.612;72;N;0;;27135       ;;1;0;0;0;0;1;1;9:14.612
90;Koni;1;Konishi;Ryusho;Kobe;;;ITC-B357164420250;Japa;;Wolf;Florian;Linden;;;ITC-C14580;Deut;;Comazzi;Michelangelo;Marly;;;ITC-C697;Schw;;Deißler;Nick;Obertshausen;;;ITC-C25703;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Japa;Adrenalin Motorsport Team Motec;;BMW M4 GT4 (Evo2021);2;13:55:37.821;13:55:37.821;9:34.860;574,860;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.483;J;200;;50.590;N;210;;1:14.602;N;189;;11.432;N;253;;2:04.564;N;187;;39.469;N;220;;2:56.055;N;210;;20.934;N;262;;31.731;N;;;;N;;N;;N;9:14.612;72;N;0;;27135       ;;2;0;0;0;0;1;2;9:14.612
90;Koni;3;Konishi;Ryusho;Kobe;;;ITC-B357164420250;Japa;;Wolf;Florian;Linden;;;ITC-C14580;Deut;;Comazzi;Michelangelo;Marly;;;ITC-C697;Schw;;Deißler;Nick;Obertshausen;;;ITC-C25703;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Japa;Adrenalin Motorsport Team Motec;;BMW M4 GT4 (Evo2021);3;14:11:02.805;14:11:02.805;9:39.449;579,449;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;47.407;N;201;;49.910;N;222;;1:15.301;N;191;;11.422;N;253;;2:06.598;N;187;;39.807;N;232;;2:56.381;N;208;;21.082;N;261;;31.541;N;;;;N;;N;;N;9:14.612;72;N;0;;27135       ;;3;0;0;0;0;1;3;9:14.612
90;Koni;3;Konishi;Ryusho;Kobe;;;ITC-B357164420250;Japa;;Wolf;Florian;Linden;;;ITC-C14580;Deut;;Comazzi;Michelangelo;Marly;;;ITC-C697;Schw;;Deißler;Nick;Obertshausen;;;ITC-C25703;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Japa;Adrenalin Motorsport Team Motec;;BMW M4 GT4 (Evo2021);4;14:20:49.459;14:20:49.459;9:46.654;586,654;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;46.276;N;176;;51.709;N;219;;1:19.289;N;184;;11.744;N;249;;2:07.635;N;187;;39.921;N;230;;2:57.197;N;209;;21.069;N;260;;31.814;N;;;;N;;N;;N;9:14.612;72;N;0;;27135       ;;4;0;0;0;0;2;1;9:14.612
90;Koni;4;Konishi;Ryusho;Kobe;;;ITC-B357164420250;Japa;;Wolf;Florian;Linden;;;ITC-C14580;Deut;;Comazzi;Michelangelo;Marly;;;ITC-C697;Schw;;Deißler;Nick;Obertshausen;;;ITC-C25703;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Japa;Adrenalin Motorsport Team Motec;;BMW M4 GT4 (Evo2021);5;14:50:57.747;14:50:57.747;9:14.682;554,682;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;45.553;N;206;;48.493;J;223;;1:12.574;J;199;;11.172;J;256;;2:00.644;J;192;;38.316;J;238;;2:46.900;J;218;;20.622;J;265;;30.408;J;;;;N;;N;;N;9:14.612;72;N;0;;27135       ;;5;0;0;0;0;2;2;9:14.612
96;Olse;2;Olsen;Dennis;Våler i Østfold;;;ITC-B33349;Norw;;Cairoli;Matteo;Como;;;ITC-B352500;Ital;;Andlauer;Julien;Dubai;;;ITC-B256472;Vere;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Norw;Rutronik - Racing;PRO                                                         ;Porsche 911 GT3 R (992);1;13:41:33.349;13:41:33.349;8:19.528;499,528;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.916;N;218;;43.838;N;232;;1:06.393;N;227;;10.321;N;270;;1:47.337;N;200;;35.470;J;244;;2:26.703;J;227;;20.049;J;271;;28.501;N;;;;N;;N;;N;8:14.060;11;N;0;;17981       ;;1;0;1;0;0;1;1;8:14.060
96;Olse;2;Olsen;Dennis;Våler i Østfold;;;ITC-B33349;Norw;;Cairoli;Matteo;Como;;;ITC-B352500;Ital;;Andlauer;Julien;Dubai;;;ITC-B256472;Vere;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Norw;Rutronik - Racing;PRO                                                         ;Porsche 911 GT3 R (992);2;13:49:48.593;13:49:48.593;8:15.244;495,244;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.370;J;218;;43.623;N;229;;1:03.336;J;229;;10.311;J;272;;1:45.780;J;202;;35.580;N;244;;2:27.445;N;228;;20.320;N;263;;28.479;J;;;;N;;N;;N;8:14.060;11;N;0;;17981       ;;2;0;1;0;0;1;2;8:14.060
96;Olse;3;Olsen;Dennis;Våler i Østfold;;;ITC-B33349;Norw;;Cairoli;Matteo;Como;;;ITC-B352500;Ital;;Andlauer;Julien;Dubai;;;ITC-B256472;Vere;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Norw;Rutronik - Racing;PRO                                                         ;Porsche 911 GT3 R (992);3;14:03:15.291;14:03:15.291;8:18.846;498,846;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.821;N;217;;43.562;J;229;;1:03.804;N;220;;10.594;N;265;;1:46.388;N;201;;35.526;N;242;;2:28.340;N;230;;20.216;N;265;;28.595;N;;;;N;;N;;N;8:14.060;11;N;0;;17981       ;;3;0;1;0;0;1;3;8:14.060
98;Witt;2;Wittmann;Marco;Fürth;;;ITC-C10375;Deut;;van der Linde;Sheldon;Kempten;;;ITC-B07371;Deut;;Vanthoor;Dries;Hasselt, Limburg;;;ITC-B903381;Belg;;Martin;Maxime;Tervuren;;;ITC-B901749;Belg;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;13:41:02.129;13:41:02.129;8:18.852;498,852;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.629;N;216;;43.537;N;231;;1:05.032;N;202;;10.867;N;261;;1:46.529;N;203;;35.335;J;247;;2:27.342;N;233;;19.871;J;272;;28.710;N;;;;N;;N;;N;8:13.576;16;N;0;;15653       ;;1;0;1;0;0;1;1;8:13.576
98;Witt;2;Wittmann;Marco;Fürth;;;ITC-C10375;Deut;;van der Linde;Sheldon;Kempten;;;ITC-B07371;Deut;;Vanthoor;Dries;Hasselt, Limburg;;;ITC-B903381;Belg;;Martin;Maxime;Tervuren;;;ITC-B901749;Belg;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;13:49:18.521;13:49:18.521;8:16.392;496,392;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.642;J;218;;43.316;N;231;;1:05.742;N;228;;10.315;J;267;;1:46.082;J;202;;35.594;N;245;;2:26.114;J;232;;20.082;N;267;;28.505;N;;;;N;;N;;N;8:13.576;16;N;0;;15653       ;;2;0;1;0;0;1;2;8:13.576
98;Witt;3;Wittmann;Marco;Fürth;;;ITC-C10375;Deut;;van der Linde;Sheldon;Kempten;;;ITC-B07371;Deut;;Vanthoor;Dries;Hasselt, Limburg;;;ITC-B903381;Belg;;Martin;Maxime;Tervuren;;;ITC-B901749;Belg;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ROWE RACING;PRO                                                         ;BMW M4 GT3;3;14:05:50.821;14:05:50.821;8:15.834;495,834;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.359;N;216;;43.615;N;229;;1:03.474;J;230;;10.375;N;264;;1:46.244;N;202;;35.570;N;244;;2:26.740;N;233;;20.016;N;268;;28.441;J;;;;N;;N;;N;8:13.576;16;N;0;;15653       ;;3;0;1;0;0;1;3;8:13.576
98;Witt;2;Wittmann;Marco;Fürth;;;ITC-C10375;Deut;;van der Linde;Sheldon;Kempten;;;ITC-B07371;Deut;;Vanthoor;Dries;Hasselt, Limburg;;;ITC-B903381;Belg;;Martin;Maxime;Tervuren;;;ITC-B901749;Belg;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ROWE RACING;PRO                                                         ;BMW M4 GT3;4;14:20:04.953;14:20:04.953;8:18.485;498,485;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.477;N;216;;43.302;J;230;;1:03.832;N;223;;10.363;N;267;;1:48.070;N;201;;35.596;N;243;;2:26.987;N;232;;20.146;N;265;;28.712;N;;;;N;;N;;N;8:13.576;16;N;0;;15653       ;;4;0;1;0;0;2;1;8:13.576
99;Farf;1;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;14:13:02.152;14:13:02.152;8:16.075;496,075;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.400;N;219;;43.476;N;230;;1:03.212;N;230;;10.244;J;269;;1:47.049;N;202;;35.571;N;244;;2:26.798;N;233;;19.816;J;271;;28.509;N;;;;N;;N;;N;8:13.657;18;N;0;;15653       ;;1;0;1;0;0;1;1;8:13.657
99;Farf;1;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;14:32:10.826;14:32:10.826;8:29.594;509,594;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.255;N;216;;42.800;J;230;;1:05.157;N;228;;10.258;N;269;;1:58.405;N;202;;35.616;N;244;;2:26.812;N;227;;20.006;N;273;;29.285;N;;;;N;;N;;N;8:13.657;18;N;0;;15653       ;;2;0;1;0;0;1;2;8:13.657
99;Farf;1;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;3;14:40:59.188;14:40:59.188;8:48.362;528,362;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.000;N;217;;42.995;N;230;;1:04.329;N;227;;10.330;N;268;;2:19.335;N;202;;35.446;J;245;;2:26.486;J;233;;19.992;N;269;;28.449;N;;;;N;;N;;N;8:13.657;18;N;0;;15653       ;;3;0;1;0;0;2;1;8:13.657
99;Farf;1;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;4;14:49:18.347;14:49:18.347;8:19.159;499,159;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.792;J;216;;45.044;N;230;;1:03.148;J;230;;10.283;N;266;;1:46.521;J;204;;35.827;N;244;;2:29.259;N;233;;19.881;N;271;;28.404;J;;;;N;;N;;N;8:13.657;18;N;0;;15653       ;;4;0;1;0;0;2;2;8:13.657
100;Walk;3;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;14:06:47.872;14:06:47.872;8:21.293;501,293;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.908;N;213;;43.667;J;224;;1:05.335;J;222;;10.603;N;262;;1:47.799;N;200;;36.448;N;235;;2:26.964;J;228;;20.549;N;261;;29.020;J;;;;N;;N;;N;8:20.471;32;N;0;;10417       ;;1;0;0;1;0;1;1;8:20.471
100;Walk;3;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;14:15:13.007;14:15:13.007;8:25.135;505,135;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.900;J;213;;43.667;N;226;;1:05.767;N;225;;10.553;J;263;;1:47.202;J;199;;36.374;J;236;;2:29.843;N;225;;20.456;J;263;;30.373;N;;;;N;;N;;N;8:20.471;32;N;0;;10417       ;;2;0;0;1;0;1;2;8:20.471
100;Walk;4;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;3;14:31:35.634;14:31:35.634;9:46.103;586,103;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;45.796;N;204;;48.647;N;223;;1:17.172;N;191;;11.393;N;254;;2:01.375;N;196;;37.952;N;234;;2:51.041;N;211;;28.394;N;59;;44.333;N;;;;N;;N;;N;8:20.471;32;N;0;;10417       ;;3;0;0;1;0;1;3;8:20.471
100;Walk;4;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;4;14:41:14.448;14:41:14.448;9:38.814;578,814;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.085;N;209;;46.475;N;221;;1:10.581;N;196;;11.291;N;255;;2:29.722;N;194;;37.867;N;233;;2:47.300;N;215;;21.166;N;255;;31.327;N;;;;N;;N;;N;8:20.471;32;N;0;;10417       ;;4;0;0;1;0;2;1;8:20.471
