INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER1_SPONSORLIZENZ;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER2_SPONSORLIZENZ;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER3_SPONSORLIZENZ;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER4_SPONSORLIZENZ;FAHRER4_RUNDEN;FAHRER4_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0047;125;Sche;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Schell;Jacob;München;;ITC-C1111862;DEU;J;;;00.000;Wehrmann;Hans;Grünwald;;ITC-C1152698;DEU;J;;6;29:22:50.368;Aust;Stefan;Münster;;ITC-C1095729;DEU;J;;;00.000;Bollrath;Christian;Löhne;;ITC-C1120391;DEU;J;;6;1:15:17.637;;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);47;8;14.554;+04.395;46;33.370;+04.395;22;8:48.141;8:48.141;Y;33.370;03.265;;;20:55:01;3591;20:55:01;172.986;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;106.74 ;9:39.355;13;0;;0;;;;;8:48.141;            ;Porsche                       ;4;;;0;0;1;0;
0048;162;Amwe;Cup-X                                                       ;0000Cup-X                                                       ;Cup-X;;1;1;Amweg;Manuel;Seon;;ITC-C985;CHE;J;;6;1:37:37.131;Sandtler;Tim;Bochum;;ITC-C1045728;DEU;J;;3;29:54:05.290;Wolf;Florian;Linden;;ITC-C1079940;DEU;J;;;00.000;Adorf;Dirk;Michelbach;;ITC-C1063471;DEU;J;;;00.000;    ;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;48;3;16.932;+10.066;47;35.438;+02.068;16;8:50.209;8:50.209;N;35.438;02.068;;;14:41:21;3648;14:41:21;172.311;;4;0;4;0;0;160;8:33.277;Griesemann/Rönnefarth/Volte/von der Laden;Griesemann/Rönnefarth/Volte/von der Laden;177.995;10:15.932;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;107.16 ;9:30.934;11;0;;0;;;;;8:57.331;            ;KTM                           ;1;;;0;0;1;0;
0049;126;Kroh;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Krohn;Tracy;Houston;;D1608-I-22 B;USA;J;;;00.000;Jönsson;Niclas;Buford, GA;;19670804-103608;USA;J;;3;31:05:07.360;Farnbacher;Mario;Ansbach;;ITC-C1074242;DEU;J;;;00.000;Huisman;Patrick;Blaricum;;INTB (NL)2205;NLD;J;;;00.000;    ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);49;9;17.065;+02.511;48;35.881;+00.443;20;8:50.652;8:50.652;Y;35.881;00.443;;;13:08:43;5432;13:08:43;172.167;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;107.25 ;9:01.836;13;0;;0;;;;;8:50.652;            ;Porsche                       ;2;;;0;0;1;0;
0050;122;Ludw;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;1;1;Ludwig;Peter;Fort Lauderdale;;ITC-C-D2879-I-22-C;USA;J;;;00.000;Nagelsdiek;Noah;Alsdorf;;ITC-C1160555;DEU;J;;3;28:54:38.932;Renger;Reinhold;Rothenburg o.d.T.;;ITC-C1039748;DEU;J;;15;2:45:29.715;Rosenberg;Maik;Attendorn;;ITC-C1113893;DEU;J;;;00.000;;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);50;10;18.109;+01.044;49;36.925;+01.044;23;8:51.696;8:51.696;Y;36.925;01.044;;;13:00:39;4284;13:00:39;171.829;;11;0;11;0;0;128;8:33.587;Abbelen/Harrison/von Danwitz/Güven;Abbelen/Harrison/von Danwitz/Güven;177.888;10:16.304;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;107.46 ;9:23.463;11;0;;0;;;;;8:51.696;            ;Porsche                       ;3;;;0;0;1;0;
0051;82;Breu;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Breuer;Christoph;Nettersheim;;ITC-C1080277;DEU;;;;00.000;Mies;Alexander;Heiligenhaus;;ITC-C1134646;DEU;J;;3;29:02:06.301;Ortmann;Mike David;Ahrensfelde;;ITC-C1136353;DEU;J;;;00.000;Born;Miklas;Basel;;it c-c ch 330;CHE;J;;;00.000;    ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;51;1;;;2;07.762;+07.762;14;8:52.638;8:52.638;Y;37.867;00.942;;;20:54:39;3545;20:54:39;171.525;;8;0;8;0;0;82;8:52.638;Breuer/Mies/Ortmann/Born;Breuer/Mies/Ortmann/Born;171.525;10:39.165;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;107.65 ;9:26.499;11;0;;0;;;;;8:52.638;Christoph Br;Aston Martin                  ;2;;;0;0;2;0;
0052;320;von ;AT                                                          ;0000AT                                                          ;AT;;2;2;von Löwis of Menar;Thomas;Reutlingen;;ITC1036292;DEU;J;;;00.000;Smudo;;Hamburg;;ITC 1072954;DEU;J;;;00.000;Kauffman;Charles;Berbourg;;ITC-C A1031;LUX;J;;;00.000;Kiefer;Thomas;Heidelberg;;ITC-C1167871;DEU;J;;6;31:22:25.162;    ;Four Motors Bioconcept-Car;PRO-AM                                                      ;Porsche GT3 Cup 991;52;2;08.255;+08.255;3;08.255;+00.493;17;8:53.131;8:53.131;Y;38.360;00.493;;;13:09:06;5486;13:09:06;171.367;;6;0;6;0;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;10:29.851;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;107.75 ;11:16.330;11;0;;0;;;;;8:53.131;            ;Porsche                       ;4;;;0;0;2;0;
0053;95;Dörr;SP 8T                                                       ;0000SP 8T                                                       ;SP 8T;;1;1;Dörr;Phil;Butzbach;;ITC-C1162847;DEU;J;;;00.000;Hancke;Nick;Erlangen;;ITC-C1146359;DEU;J;;;00.000;Wiskirchen;Moritz;Euskirchen;;ITC-C1173298;DEU;J;;;00.000;Dontje;Indy;Amsterdam;;ITB28095;DEU;J;;;00.000;;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;53;1;;;50;39.804;+02.879;18;8:54.575;8:54.575;Y;39.804;01.444;;;22:36:03;16614;22:36:03;170.904;;4;0;4;0;0;95;8:54.575;Dörr/Hancke/Wiskirchen/Dontje;Dörr/Hancke/Wiskirchen/Dontje;170.904;10:41.490;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;108.04 ;9:32.956;8;0;;0;;;;;8:54.575;            ;Aston Martin                  ;2;;;0;0;1;0;
0054;150;Funk;SP 8T                                                       ;0000SP 8T                                                       ;SP 8T;;1;1;Funke;Michael;Besigheim;;ITC-C1059567;DEU;J;;;00.000;Scheibner;Rolf;Ottobrunn;;ITC-C1041298;DEU;J;;;00.000;Posavac;Peter;Duisburg;;ITC-C1099520;DEU;J;;;00.000;Gebhardt;Christian;Aichtal;;ITC-C1108762;DEU;J;;;00.000;;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;54;2;03.951;+03.951;51;43.755;+03.951;12;8:58.526;8:58.526;Y;43.755;03.951;;;20:41:11;1711;20:41:11;169.650;;4;0;4;0;0;95;8:54.575;Dörr/Hancke/Wiskirchen/Dontje;Dörr/Hancke/Wiskirchen/Dontje;170.904;10:41.490;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;108.84 ;00.000;11;0;;0;;;;;8:58.526;            ;Aston Martin                  ;1;;;0;0;1;0;
0055;83;Tisc;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Tischner;Michael;Marl;;ITC-C1088763;DEU;J;;;00.000;Gülden;Andreas;Reifferscheid;;ITC1054036;DEU;J;;;00.000;Tönges;Heiko;Bell;;ITC-C1057835;DEU;J;;;00.000;;;;;;;;;;00.000;    ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;55;2;07.378;+07.378;4;15.140;+06.885;12;9:00.016;9:00.016;N;45.245;01.490;;;20:51:22;3001;20:51:22;169.182;;8;0;8;0;0;82;8:52.638;Breuer/Mies/Ortmann/Born;Breuer/Mies/Ortmann/Born;171.525;10:39.165;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;109.14 ;00.000;14;0;;0;;;;;9:00.016;            ;Toyota                        ;1;;;0;0;2;0;
0056;263;Moet;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;1;1;Moetefindt;Jens;Buchholz;;ITC-C1123894;DEU;J;;;00.000;Naumann;Florian;Idstein;;ITC-C1079287;DEU;J;;;00.000;Oberheim;Moritz;Schermbeck;;ITC1117080;DEU;J;;;00.000;Wolter;Thorsten;Berlin;;ITC-C1041631;DEU;J;;;00.000;    ;FK Performance Motorsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;56;1;;;52;45.454;+01.699;16;9:00.225;9:00.225;Y;45.454;00.209;;;13:27:24;8087;13:27:24;169.116;;12;0;12;0;0;263;9:00.225;Moetefindt/Naumann/Oberheim/Wolter;Moetefindt/Naumann/Oberheim/Wolter;169.116;10:48.270;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;109.19 ;00.000;9;0;;0;;;;;9:00.225;            ;Porsche                       ;1;;;0;0;1;0;
0057;811;Hans;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Hansen;Peter;Fredericia;;ITC04845;DNK;J;;3;48:16.065;Nielsen;Lars;Thisted;;ITC05352;DNK;J;;3;28:56:48.265;Leuchter;Benjamin;Duisburg;;ITC-C1078246;DEU;J;;3;46:13.848;;;;;;;;;;00.000;    ;Max Kruse Racing;PRO-AM                                                      ;Audi RS3 LMS DSG;57;1;;;5;16.616;+01.476;20;9:01.492;9:01.492;N;46.721;01.267;;;21:10:41;5820;21:10:41;168.720;;6;0;6;0;0;811;9:01.492;Hansen/Nielsen/Leuchter;Hansen/Nielsen/Leuchter;168.720;10:49.790;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;109.44 ;9:17.547;15;0;;0;;;;;9:01.492;            ;Audi                          ;3;;;0;0;2;0;
0058;114;van ;SP 3T                                                       ;0000SP 3T                                                       ;SP 3T;;2;2;van Dam;Carlo;Ridderkerk;;10651;NLD;J;;6;1:35:30.015;Schrick;Tim;Koln;;ITC-C1053394;DEU;J;;;00.000;Lasee;Marcel;Duesseldorf;;ITC-C1041374;DEU;J;;;00.000;Sasaki;Kota;Sumida, Tokyo;;ITB 2433 8656 0220;JPN;J;;6;29:46:22.030;    ;SUBARU TECNICA INTERNATIONAL;PRO                                                         ;SUBARU  WRX STI;58;1;;;6;17.028;+00.412;16;9:01.904;9:01.904;N;47.133;00.412;;;20:54:02;3442;20:54:02;168.592;;7;0;7;0;0;114;9:01.904;van Dam/Schrick/Lasee/Sasaki;van Dam/Schrick/Lasee/Sasaki;168.592;10:50.284;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;109.53 ;9:30.461;12;0;;0;;;;;9:01.904;            ;SUBARU                        ;1;;;0;0;2;0;
0059;78;Gree;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Green;Ben;Wickham Bishops;;287299;GBR;J;;;00.000;Lenerz;Marcel;Ludwigsau;;ITC-C1122542;DEU;J;;;00.000;Neubauer;Thomas;Paris;;ÎCC B 256479;DEU;J;;;00.000;Schrey;Michael;Wallenhorst;;ITC-C1075993;DEU;J;;;00.000;    ;FK Performance Motorsport;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);59;3;09.333;+01.955;7;17.095;+00.067;18;9:01.971;9:01.971;Y;47.200;00.067;;;22:08:48;13230;22:08:48;168.571;;8;0;8;0;0;82;8:52.638;Breuer/Mies/Ortmann/Born;Breuer/Mies/Ortmann/Born;171.525;10:39.165;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;109.54 ;00.000;10;0;;0;;;;;9:01.971;            ;BMW                           ;2;;;0;0;2;0;
0060;831;Vern;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Vernay;Jean Karl;Cessange;;161378;LUX;J;;;00.000;Oestreich;Moritz;Langenselbold;;ITC-C1076648;DEU;J;;3;29:36:48.949;Buri;Antti;Turku;;INTB24285267;FIN;J;;;00.000;;;;;;;;;;00.000;    ;Hyundai Motorsport;PRO-AM                                                      ;Hyundai i30N TCR;60;2;01.150;+01.150;8;17.766;+00.671;15;9:02.642;9:02.642;Y;47.871;00.671;;;20:41:17;1728;20:41:17;168.363;;6;0;6;0;0;811;9:01.492;Hansen/Nielsen/Leuchter;Hansen/Nielsen/Leuchter;168.720;10:49.790;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;109.68 ;12:34.351;13;0;;0;;;;;9:02.642;            ;Hyundai                       ;2;;;0;0;2;0;
0061;163;Hill;Cup-X                                                       ;0000Cup-X                                                       ;Cup-X;;1;1;Hill;Phil;Mühlheim;;ITC-C1146170;DEU;J;;;00.000;Maximilian;;Witten;;ITC-C1108708;DEU;J;;;00.000;Tasche;Andreas;Cochem;;ITC-C1152066;DEU;J;;;00.000;Mönch;Michael;Adenau;;ITC-C1112211;DEU;J;;;00.000;    ;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;61;4;29.734;+12.802;53;48.240;+02.786;13;9:03.011;9:03.011;Y;48.240;00.369;;;20:53:57;3431;20:53:57;168.249;;4;0;4;0;0;160;8:33.277;Griesemann/Rönnefarth/Volte/von der Laden;Griesemann/Rönnefarth/Volte/von der Laden;177.995;10:15.932;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;109.75 ;00.000;13;0;;0;;;;;9:03.011;            ;KTM                           ;4;;;0;0;1;0;
0062;84;Arno;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Arnold;Lance David;Mühlheim a. d. Ruhr;;ITC1044112;DEU;J;;6;29:22:05.359;Waldow;Janis;Rheinbach;;ITC-C1132823;DEU;J;;6;1:19:25.737;Vazquez-Garcia;Tobias;Baesweiler;;ITC-C1202470;DEU;J;;3;46:02.250;;;;;;;;;;00.000;    ;TOYO TIRES with Ring Racing;PRO-AM                                                      ;Toyota GR Supra GT4;62;4;11.884;+02.551;9;19.646;+01.880;26;9:04.522;9:04.522;N;49.751;01.511;;;14:30:41;2284;14:30:41;167.782;;8;0;8;0;0;82;8:52.638;Breuer/Mies/Ortmann/Born;Breuer/Mies/Ortmann/Born;171.525;10:39.165;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;110.06 ;9:57.776;11;0;;0;;;;;9:10.680;            ;Toyota                        ;3;;;0;0;2;0;
0063;257;Beye;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;1;1;Beyer;Stefan;Neustadt/Aisch;;ITC-C1141871;DEU;J;;;00.000;Eichenberg;Heiko;Fritzlar;;ITC-C1140204;DEU;J;;3;29:54:20.665;Leib;Fidel;Kressbronn;;ITC-C1158959;DEU;J;;;00.000;Simon;Björn;Weilerswist;;ITC-C1170326;DEU;J;;;00.000;    ;Team Sorg Rennsport;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;63;2;04.438;+04.438;54;49.892;+01.652;14;9:04.663;9:04.663;Y;49.892;00.141;;;21:18:31;6918;21:18:31;167.738;;12;0;12;0;0;263;9:00.225;Moetefindt/Naumann/Oberheim/Wolter;Moetefindt/Naumann/Oberheim/Wolter;169.116;10:48.270;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;110.08 ;9:09.355;10;0;;0;;;;;9:04.663;            ;Porsche                       ;2;;;0;0;1;0;
0064;264;Cala;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;1;1;Calamia;Mauro;Laupen;;234;CHE;J;;;00.000;Jacoma;Ivan;Claro;;CH 1162;CHE;J;;;00.000;Pampanini;Roberto;Herrliberg;;1748;CHE;J;;9;1:57:59.256;Riemer;Kai;Filderstadt;;1064212;DEU;J;;6;29:21:45.424;    ;SCHMICKLER Performance powered by RAVENOL;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;64;3;04.926;+00.488;55;50.380;+00.488;20;9:05.151;9:05.151;Y;50.380;00.488;;;14:30:35;2275;14:30:35;167.588;;12;0;12;0;0;263;9:00.225;Moetefindt/Naumann/Oberheim/Wolter;Moetefindt/Naumann/Oberheim/Wolter;169.116;10:48.270;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;110.18 ;10:03.061;8;0;;0;;;;;9:08.449;            ;Porsche                       ;3;;;0;0;1;0;
0065;79;Sari;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Sari;Hakan;Lokeren;;912237;BEL;J;;12;31:17:29.011;Sari;Recep;Lokeren;;912238;BEL;J;;;00.000;Yücesan;Ersin;Istanbul;;10104223896;TUR;J;;;00.000;;;;;;;;;;00.000;    ;;PRO-AM                                                      ;BMW M4 GT4 (Evo2021);65;5;13.763;+01.879;10;21.525;+01.879;23;9:06.401;9:06.401;Y;51.630;01.250;;;13:00:19;4236;13:00:19;167.205;;8;0;8;0;0;82;8:52.638;Breuer/Mies/Ortmann/Born;Breuer/Mies/Ortmann/Born;171.525;10:39.165;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;110.44 ;9:53.993;8;0;;0;;;;;9:06.401;            ;BMW                           ;1;;;0;0;2;0;
0066;86;Brus;AT                                                          ;0000AT                                                          ;AT;;2;2;Brusius;Adrian;Kirschweiler;;ITC-C1162478;DEU;J;;;00.000;Unteroberdörster;Finn;Lohmar;;ITC-C1175592;DEU;J;;6;30:19:20.323;Peucker;Lars;Grevenbroich;;ITC-C 1122277;DEU;J;;;00.000;Lengyel;Adam;Mogyorod;;ITB6300;HUN;J;;;00.000;    ;Toyota Gazoo Racing Europe GmbH;PRO-AM                                                      ;Toyota GR Supra GT4;66;3;22.284;+14.029;11;22.284;+00.759;17;9:07.160;9:07.160;N;52.389;00.759;;;21:04:35;4956;21:04:35;166.973;;6;0;6;0;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;10:29.851;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;110.59 ;9:18.676;11;0;;0;;;;;9:07.160;            ;Toyota                        ;2;;;0;0;2;0;
0067;833;Bock;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Bock;Hermann;Pyrbaum;;ITC-C1136664;DEU;J;;;00.000;Partl;Maximilian;Pyrbaum;;ITC-C1132243;DEU;J;;;00.000;Prinz;Alex;Wädenswill;;ITC-C1044502;CHE;J;;;00.000;Fischer;Michael;Mödling;;ITC JA1995;DEU;J;;;00.000;    ;Bonk Motorsport;PRO-AM                                                      ;Cupra Leon Competición TCR;67;3;06.246;+05.096;12;22.862;+00.578;14;9:07.738;9:07.738;Y;52.967;00.578;;;12:59:25;4101;12:59:25;166.797;;6;0;6;0;0;811;9:01.492;Hansen/Nielsen/Leuchter;Hansen/Nielsen/Leuchter;168.720;10:49.790;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;110.71 ;00.000;14;0;;0;;;;;9:07.738;            ;Cupra                         ;3;;;0;0;2;0;
0068;253;Grüt;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;1;1;Grütter;Patrik;Weil der Stadt;;ITC-C1200823;DEU;J;;6;30:51:13.369;Lösch;Herbert;Neuendettelsau;;ITC-C121638;DEU;J;;;00.000;Kronberg;Max;Berlin;;ITC-C1166637;DEU;J;;;00.000;Blickle;Daniel;Albstadt;;ITC-C1081901;DEU;J;;;00.000;    ;G-Tech Competition;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;68;4;09.155;+04.229;56;54.609;+04.229;23;9:09.380;9:09.380;Y;54.609;01.642;;;21:10:07;5734;21:10:07;166.298;;12;0;12;0;0;263;9:00.225;Moetefindt/Naumann/Oberheim/Wolter;Moetefindt/Naumann/Oberheim/Wolter;169.116;10:48.270;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;111.04 ;9:18.732;9;0;;0;;;;;9:09.380;            ;Porsche                       ;1;;;0;0;1;0;
0069;80;Duma;SP 8T                                                       ;0000SP 8T                                                       ;SP 8T;;1;1;Dumarey;Maxime;Gent;;ITC C 902208;BEL;J;;;00.000;Dumarey;Guillaume;Deurle;;ITC C 901956;BEL;J;;6;31:28:30.856;Glorieux;Jean;St.-Martens;;904896;BEL;J;;;00.000;Balcaen;Simon;Gent;;ITC C 912288;BEL;J;;;00.000;    ;PROsport Racing GmbH;PRO-AM                                                      ;Aston Martin  Vantage AMR GT4;69;3;15.432;+11.481;57;55.236;+00.627;16;9:10.007;9:10.007;N;55.236;00.627;;;13:49:56;10857;13:49:56;166.108;;4;0;4;0;0;95;8:54.575;Dörr/Hancke/Wiskirchen/Dontje;Dörr/Hancke/Wiskirchen/Dontje;170.904;10:41.490;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;111.16 ;9:40.559;11;0;;0;;;;;9:10.007;Christoph Br;Aston Martin                  ;2;;;0;0;1;0;
0070;10;Yerl;SP 3T                                                       ;0000SP 3T                                                       ;SP 3T;;2;2;Yerly;Frédéric;Vordemwald;;CHIC1409;CHE;J;;9;29:50:30.466;Schaller;Marek;Erndtebrück;;ITC-C1151363;DEU;J;;;00.000;Hammel;Heiko;Forchtenberg;;ITC-C1048944;DEU;J;;;00.000;Wasel;Matthias;Bergheim;;ITC-C1097045;DEU;J;;;00.000;;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;70;2;08.257;+08.257;13;25.285;+02.423;16;9:10.161;9:10.161;Y;55.390;00.154;;;14:40:10;3488;14:40:10;166.062;;7;0;7;0;0;114;9:01.904;van Dam/Schrick/Lasee/Sasaki;van Dam/Schrick/Lasee/Sasaki;168.592;10:50.284;2;66;66;0;13;8:44.876;Albrecht/Asch/Ecke/Sczepansky;Albrecht/Asch/Ecke/Sczepansky;174.062;111.20 ;9:10.161;12;0;;0;;;;;9:16.252;            ;Volkswagen                    ;1;;;0;0;2;0;
0071;262;Dolf;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;1;1;Dolfen;Heinz;Jülich;;ITC-C1178336;DEU;J;;3;29:25:10.453;Cloet;Tom;Knokke;;ITB700595;BEL;J;;6;58:27.924;Louisoder;Oliver;Trier;;ITC1062777;DEU;J;;;00.000;Bohr;Daniel;wasserbillig;;ITC-CA1353;DEU;J;;6;1:19:55.647;    ;Team Mathol Racing e.V.;PRO-AM                                                      ;Porsche 718 Cayman GT4 Clubspo;71;5;11.575;+02.420;58;57.029;+01.793;20;9:11.800;9:11.800;Y;57.029;01.639;;;20:59:32;4181;20:59:32;165.569;;12;0;12;0;0;263;9:00.225;Moetefindt/Naumann/Oberheim/Wolter;Moetefindt/Naumann/Oberheim/Wolter;169.116;10:48.270;1;68;68;0;98;8:14.771;Catsburg/Edwards/van der Linde/Wittmann;Catsburg/Edwards/van der Linde/Wittmann;184.653;111.53 ;9:58.138;12;0;;0;;;;;9:11.800;Zimmermann B;Porsche                       ;2;;;0;0;1;0;
