STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
123;Bünn;Bünnagel;Ben;ITC-C1172110;Kaya;Mustafa Mehmet;10104221457;Piana;Gabriele;386645;Stursberg;Mike;ITC-C1072924;Deut;BLACK FALCON;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;13:44:39.553;13:44:39.553;9:30.648;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;570,648;            ;2
125;Sche;Schell;Jacob;ITC-C1111862;Wehrmann;Hans;ITC-C1152698;Aust;Stefan;ITC-C1095729;Bollrath;Christian;ITC-C1120391;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;13:02:19.943;13:02:19.943;9:01.059;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;541,059;            ;3
125;Sche;Schell;Jacob;ITC-C1111862;Wehrmann;Hans;ITC-C1152698;Aust;Stefan;ITC-C1095729;Bollrath;Christian;ITC-C1120391;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;13:11:25.680;13:11:25.680;9:05.737;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;545,737;            ;3
125;Sche;Schell;Jacob;ITC-C1111862;Wehrmann;Hans;ITC-C1152698;Aust;Stefan;ITC-C1095729;Bollrath;Christian;ITC-C1120391;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:28:07.261;13:28:07.261;9:10.523;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;550,523;            ;1
125;Sche;Schell;Jacob;ITC-C1111862;Wehrmann;Hans;ITC-C1152698;Aust;Stefan;ITC-C1095729;Bollrath;Christian;ITC-C1120391;Deut;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:37:08.535;13:37:08.535;9:01.274;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;541,274;            ;1
126;Kroh;Krohn;Tracy;D1608-I-22 B;Jönsson;Niclas;19670804-103608;Farnbacher;Mario;ITC-C1074242;Huisman;Patrick;INTB (NL)2205;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:50:56.293;12:50:56.293;9:28.480;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;568,480;            ;4
126;Kroh;Krohn;Tracy;D1608-I-22 B;Jönsson;Niclas;19670804-103608;Farnbacher;Mario;ITC-C1074242;Huisman;Patrick;INTB (NL)2205;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:59:53.214;12:59:53.214;8:56.921;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;536,921;            ;4
126;Kroh;Krohn;Tracy;D1608-I-22 B;Jönsson;Niclas;19670804-103608;Farnbacher;Mario;ITC-C1074242;Huisman;Patrick;INTB (NL)2205;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:08:43.866;13:08:43.866;8:50.652;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;530,652;            ;4
126;Kroh;Krohn;Tracy;D1608-I-22 B;Jönsson;Niclas;19670804-103608;Farnbacher;Mario;ITC-C1074242;Huisman;Patrick;INTB (NL)2205;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:17:42.237;13:17:42.237;8:58.371;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;538,371;            ;4
126;Kroh;Krohn;Tracy;D1608-I-22 B;Jönsson;Niclas;19670804-103608;Farnbacher;Mario;ITC-C1074242;Huisman;Patrick;INTB (NL)2205;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:34:43.884;13:34:43.884;9:00.899;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;540,899;            ;3
126;Kroh;Krohn;Tracy;D1608-I-22 B;Jönsson;Niclas;19670804-103608;Farnbacher;Mario;ITC-C1074242;Huisman;Patrick;INTB (NL)2205;USA ;RPM Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;13:43:54.417;13:43:54.417;9:10.533;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;550,533;            ;3
127;Kräm;Krämer;Karsten;ITC-C1174710;Brück;Christopher;ITC-C1042957;Kranz;Moritz;DEITC-C1122973;Veremenko;Alexej;ITC-C1176949;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:41:37.841;12:41:37.841;8:51.720;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;531,720;            ;3
127;Kräm;Krämer;Karsten;ITC-C1174710;Brück;Christopher;ITC-C1042957;Kranz;Moritz;DEITC-C1122973;Veremenko;Alexej;ITC-C1176949;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;13:00:07.837;13:00:07.837;8:44.000;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;524,000;            ;2
127;Kräm;Krämer;Karsten;ITC-C1174710;Brück;Christopher;ITC-C1042957;Kranz;Moritz;DEITC-C1122973;Veremenko;Alexej;ITC-C1176949;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:19:00.322;13:19:00.322;8:47.509;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;527,509;            ;4
127;Kräm;Krämer;Karsten;ITC-C1174710;Brück;Christopher;ITC-C1042957;Kranz;Moritz;DEITC-C1122973;Veremenko;Alexej;ITC-C1176949;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:27:59.189;13:27:59.189;8:58.867;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;538,867;            ;4
127;Kräm;Krämer;Karsten;ITC-C1174710;Brück;Christopher;ITC-C1042957;Kranz;Moritz;DEITC-C1122973;Veremenko;Alexej;ITC-C1176949;Deut;KKrämer Racing;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:46:15.895;13:46:15.895;9:29.746;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;569,746;            ;1
128;Abbe;Abbelen;Klaus;ITB1049933;Harrison;Julian;ITC-C269663;von Danwitz;Hendrik;ITC-C1158890;Güven;Ayhancan;10104221444;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:47:55.151;12:47:55.151;8:54.855;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;534,855;            ;4
128;Abbe;Abbelen;Klaus;ITB1049933;Harrison;Julian;ITC-C269663;von Danwitz;Hendrik;ITC-C1158890;Güven;Ayhancan;10104221444;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:56:35.138;12:56:35.138;8:39.987;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;519,987;            ;4
128;Abbe;Abbelen;Klaus;ITB1049933;Harrison;Julian;ITC-C269663;von Danwitz;Hendrik;ITC-C1158890;Güven;Ayhancan;10104221444;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:12:54.695;13:12:54.695;9:09.107;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;549,107;            ;3
128;Abbe;Abbelen;Klaus;ITB1049933;Harrison;Julian;ITC-C269663;von Danwitz;Hendrik;ITC-C1158890;Güven;Ayhancan;10104221444;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:21:47.275;13:21:47.275;8:52.580;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;532,580;            ;3
128;Abbe;Abbelen;Klaus;ITB1049933;Harrison;Julian;ITC-C269663;von Danwitz;Hendrik;ITC-C1158890;Güven;Ayhancan;10104221444;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:38:55.238;13:38:55.238;9:12.393;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;552,393;            ;1
128;Abbe;Abbelen;Klaus;ITB1049933;Harrison;Julian;ITC-C269663;von Danwitz;Hendrik;ITC-C1158890;Güven;Ayhancan;10104221444;Deut;Frikadelli Racing Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);6;13:48:07.576;13:48:07.576;9:12.338;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;552,338;            ;1
129;Came;Cameron;Bill;ITB1120020;Cameron;Jim;ITC-C1165821;Bonk;Peter;ITC-C1052184;;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:42:20.411;12:42:20.411;9:16.304;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;556,304;            ;1
129;Came;Cameron;Bill;ITB1120020;Cameron;Jim;ITC-C1165821;Bonk;Peter;ITC-C1052184;;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:51:37.330;12:51:37.330;9:16.919;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;556,919;            ;1
129;Came;Cameron;Bill;ITB1120020;Cameron;Jim;ITC-C1165821;Bonk;Peter;ITC-C1052184;;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:07:13.929;13:07:13.929;9:14.830;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;554,830;            ;2
129;Came;Cameron;Bill;ITB1120020;Cameron;Jim;ITC-C1165821;Bonk;Peter;ITC-C1052184;;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:16:50.578;13:16:50.578;9:36.649;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;576,649;            ;2
129;Came;Cameron;Bill;ITB1120020;Cameron;Jim;ITC-C1165821;Bonk;Peter;ITC-C1052184;;;;Deut;;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:38:41.164;13:38:41.164;9:13.262;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;553,262;            ;3
131;Hopp;Hoppe;Marcel;ITC-C1049795;Salewsky;Nick;ITC-C 1166645;Rebhan;Michael;ITC-C1041632;Jung;Thorsten;ITC-C1076816;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:50:17.922;12:50:17.922;9:20.251;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;560,251;            ;1
131;Hopp;Hoppe;Marcel;ITC-C1049795;Salewsky;Nick;ITC-C 1166645;Rebhan;Michael;ITC-C1041632;Jung;Thorsten;ITC-C1076816;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;13:05:53.361;13:05:53.361;8:55.904;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;535,904;            ;2
131;Hopp;Hoppe;Marcel;ITC-C1049795;Salewsky;Nick;ITC-C 1166645;Rebhan;Michael;ITC-C1041632;Jung;Thorsten;ITC-C1076816;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:21:47.151;13:21:47.151;9:21.022;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;561,022;            ;4
131;Hopp;Hoppe;Marcel;ITC-C1049795;Salewsky;Nick;ITC-C 1166645;Rebhan;Michael;ITC-C1041632;Jung;Thorsten;ITC-C1076816;Deut;Mühlner Motorsport SRL;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:30:54.165;13:30:54.165;9:07.014;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;547,014;            ;4
132;Sloo;Slooten;Jan Erik;ITC-C1041696;Engstler;Luca;ITC-C1141579;Köhler;Leon;ITB1164981;Scheider;Timo;ITA1054011;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);1;13:01:05.852;13:01:05.852;8:47.456;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;527,456;            ;3
132;Sloo;Slooten;Jan Erik;ITC-C1041696;Engstler;Luca;ITC-C1141579;Köhler;Leon;ITB1164981;Scheider;Timo;ITA1054011;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);2;13:09:49.635;13:09:49.635;8:43.783;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;523,783;            ;3
132;Sloo;Slooten;Jan Erik;ITC-C1041696;Engstler;Luca;ITC-C1141579;Köhler;Leon;ITB1164981;Scheider;Timo;ITA1054011;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);3;13:28:18.700;13:28:18.700;9:03.769;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;543,769;            ;5
132;Sloo;Slooten;Jan Erik;ITC-C1041696;Engstler;Luca;ITC-C1141579;Köhler;Leon;ITB1164981;Scheider;Timo;ITA1054011;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);4;13:37:09.424;13:37:09.424;8:50.724;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;530,724;            ;5
132;Sloo;Slooten;Jan Erik;ITC-C1041696;Engstler;Luca;ITC-C1141579;Köhler;Leon;ITB1164981;Scheider;Timo;ITA1054011;Deut;IronForce Racing by Phoenix;PRO                                                         ;Porsche 911 GT3 Cup (992);5;13:46:43.232;13:46:43.232;9:33.808;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;573,808;            ;5
135;Chrz;Chrzanowski;Robin;ITC-C1050422;Jodexnis;Kersten;ITC1065062;Scharmach;Peter;061670X;Koch;Max;ITC-C1099186;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);1;12:45:47.974;12:45:47.974;8:55.843;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;535,843;            ;1
135;Chrz;Chrzanowski;Robin;ITC-C1050422;Jodexnis;Kersten;ITC1065062;Scharmach;Peter;061670X;Koch;Max;ITC-C1099186;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);2;12:54:40.525;12:54:40.525;8:52.551;J;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;532,551;            ;1
135;Chrz;Chrzanowski;Robin;ITC-C1050422;Jodexnis;Kersten;ITC1065062;Scharmach;Peter;061670X;Koch;Max;ITC-C1099186;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);3;13:15:51.903;13:15:51.903;9:35.551;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;575,551;            ;4
135;Chrz;Chrzanowski;Robin;ITC-C1050422;Jodexnis;Kersten;ITC1065062;Scharmach;Peter;061670X;Koch;Max;ITC-C1099186;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);4;13:25:09.289;13:25:09.289;9:17.386;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;557,386;            ;4
135;Chrz;Chrzanowski;Robin;ITC-C1050422;Jodexnis;Kersten;ITC1065062;Scharmach;Peter;061670X;Koch;Max;ITC-C1099186;Deut;Clickversicherung Team;PRO-AM                                                      ;Porsche 911 GT3 Cup (992);5;13:34:20.955;13:34:20.955;9:11.666;N;Cup 2                                                       ;0000Cup 2                                                       ;;Cup 2   ;551,666;            ;4
140;Muyt;Muytjens;Olivier;900060;Brody;;901866;Derenne;Jacques;908332;Dujardyn;Kurt;ITB588136;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;1;13:09:47.745;13:09:47.745;10:24.731;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;624,731;            ;1
140;Muyt;Muytjens;Olivier;900060;Brody;;901866;Derenne;Jacques;908332;Dujardyn;Kurt;ITB588136;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;2;13:26:52.824;13:26:52.824;17:05.079;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;1025,079;            ;3
140;Muyt;Muytjens;Olivier;900060;Brody;;901866;Derenne;Jacques;908332;Dujardyn;Kurt;ITB588136;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;3;13:37:49.990;13:37:49.990;10:57.166;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;657,166;            ;3
140;Muyt;Muytjens;Olivier;900060;Brody;;901866;Derenne;Jacques;908332;Dujardyn;Kurt;ITB588136;Belg;Pit Lane AMC Sankt Vith;PRO-AM                                                      ;Toyota GT86 Cup;4;13:48:53.590;13:48:53.590;11:03.600;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;663,600;            ;3
143;Lies;Liesenfeld;Ralph;ITC-C1109903;Klingmann;Raphael;ITC-C1135944;Erpenbach;Carsten;ITC-C1060123;Eis;Philipp;INTC-C1049151;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;1;12:51:13.918;12:51:13.918;11:48.318;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;708,318;            ;1
143;Lies;Liesenfeld;Ralph;ITC-C1109903;Klingmann;Raphael;ITC-C1135944;Erpenbach;Carsten;ITC-C1060123;Eis;Philipp;INTC-C1049151;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;2;13:11:38.789;13:11:38.789;11:27.465;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;687,465;            ;3
143;Lies;Liesenfeld;Ralph;ITC-C1109903;Klingmann;Raphael;ITC-C1135944;Erpenbach;Carsten;ITC-C1060123;Eis;Philipp;INTC-C1049151;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;3;13:30:27.819;13:30:27.819;11:36.015;N;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;696,015;            ;2
143;Lies;Liesenfeld;Ralph;ITC-C1109903;Klingmann;Raphael;ITC-C1135944;Erpenbach;Carsten;ITC-C1060123;Eis;Philipp;INTC-C1049151;Deut;MSC Sinzig e.V. im ADAC;PRO-AM                                                      ;VW  Golf 3 16V - SR;4;13:48:41.160;13:48:41.160;11:08.512;J;SP 3                                                        ;0000SP 3                                                        ;;SP 3    ;668,512;            ;4
150;Funk;Funke;Michael;ITC-C1059567;Scheibner;Rolf;ITC-C1041298;Posavac;Peter;ITC-C1099520;Gebhardt;Christian;ITC-C1108762;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;1;12:55:36.048;12:55:36.048;8:58.949;J;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;538,949;            ;1
150;Funk;Funke;Michael;ITC-C1059567;Scheibner;Rolf;ITC-C1041298;Posavac;Peter;ITC-C1099520;Gebhardt;Christian;ITC-C1108762;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;2;13:24:39.189;13:24:39.189;9:29.198;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;569,198;            ;3
150;Funk;Funke;Michael;ITC-C1059567;Scheibner;Rolf;ITC-C1041298;Posavac;Peter;ITC-C1099520;Gebhardt;Christian;ITC-C1108762;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;3;13:34:12.089;13:34:12.089;9:32.900;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;572,900;            ;3
150;Funk;Funke;Michael;ITC-C1059567;Scheibner;Rolf;ITC-C1041298;Posavac;Peter;ITC-C1099520;Gebhardt;Christian;ITC-C1108762;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT4;4;13:47:58.042;13:47:58.042;13:45.953;N;SP 8T                                                       ;0000SP 8T                                                       ;;SP 8T   ;825,953;            ;3
160;Grie;Griesemann;Georg;ITC-C1069233;Rönnefarth;Maik;ITC-C1150738;Volte;Yves;ITC-C1177569;von der Laden;Felix;ITC-C1185986;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;12:50:45.080;12:50:45.080;8:57.761;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;537,761;            ;3
160;Grie;Griesemann;Georg;ITC-C1069233;Rönnefarth;Maik;ITC-C1150738;Volte;Yves;ITC-C1177569;von der Laden;Felix;ITC-C1185986;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;2;12:59:25.446;12:59:25.446;8:40.366;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;520,366;            ;3
160;Grie;Griesemann;Georg;ITC-C1069233;Rönnefarth;Maik;ITC-C1150738;Volte;Yves;ITC-C1177569;von der Laden;Felix;ITC-C1185986;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;3;13:07:58.723;13:07:58.723;8:33.277;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;513,277;            ;3
160;Grie;Griesemann;Georg;ITC-C1069233;Rönnefarth;Maik;ITC-C1150738;Volte;Yves;ITC-C1177569;von der Laden;Felix;ITC-C1185986;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;4;13:24:14.759;13:24:14.759;9:01.018;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;541,018;            ;2
160;Grie;Griesemann;Georg;ITC-C1069233;Rönnefarth;Maik;ITC-C1150738;Volte;Yves;ITC-C1177569;von der Laden;Felix;ITC-C1185986;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;5;13:33:16.346;13:33:16.346;9:01.587;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;541,587;            ;2
160;Grie;Griesemann;Georg;ITC-C1069233;Rönnefarth;Maik;ITC-C1150738;Volte;Yves;ITC-C1177569;von der Laden;Felix;ITC-C1185986;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;6;13:49:37.038;13:49:37.038;9:24.177;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;564,177;            ;1
161;Brod;Brodmerkel;Stephan;ITC-C1172619;Kraihamer;Laura;JA1609;Schöll;Constantin;JA2427;Still;Hendrik;ITC-C1082991;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;12:53:32.778;12:53:32.778;8:48.975;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;528,975;            ;4
161;Brod;Brodmerkel;Stephan;ITC-C1172619;Kraihamer;Laura;JA1609;Schöll;Constantin;JA2427;Still;Hendrik;ITC-C1082991;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;2;13:04:09.589;13:04:09.589;8:40.143;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;520,143;            ;4
161;Brod;Brodmerkel;Stephan;ITC-C1172619;Kraihamer;Laura;JA1609;Schöll;Constantin;JA2427;Still;Hendrik;ITC-C1082991;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;3;13:38:09.048;13:38:09.048;8:47.078;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;527,078;            ;3
162;Amwe;Amweg;Manuel;ITC-C985;Sandtler;Tim;ITC-C1045728;Wolf;Florian;ITC-C1079940;Adorf;Dirk;ITC-C1063471;Schw;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;1;13:06:21.430;13:06:21.430;9:09.268;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;549,268;            ;2
162;Amwe;Amweg;Manuel;ITC-C985;Sandtler;Tim;ITC-C1045728;Wolf;Florian;ITC-C1079940;Adorf;Dirk;ITC-C1063471;Schw;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;2;13:15:18.761;13:15:18.761;8:57.331;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;537,331;            ;2
162;Amwe;Amweg;Manuel;ITC-C985;Sandtler;Tim;ITC-C1045728;Wolf;Florian;ITC-C1079940;Adorf;Dirk;ITC-C1063471;Schw;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GTX;3;13:33:44.967;13:33:44.967;10:10.446;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;610,446;            ;1
163;Hill;Hill;Phil;ITC-C1146170;Maximilian;;ITC-C1108708;Tasche;Andreas;ITC-C1152066;Mönch;Michael;ITC-C1112211;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;1;12:52:31.392;12:52:31.392;9:39.856;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;579,856;            ;2
163;Hill;Hill;Phil;ITC-C1146170;Maximilian;;ITC-C1108708;Tasche;Andreas;ITC-C1152066;Mönch;Michael;ITC-C1112211;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;2;13:09:01.598;13:09:01.598;9:25.828;J;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;565,828;            ;1
163;Hill;Hill;Phil;ITC-C1146170;Maximilian;;ITC-C1108708;Tasche;Andreas;ITC-C1152066;Mönch;Michael;ITC-C1112211;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;3;13:25:32.502;13:25:32.502;9:56.372;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;596,372;            ;3
163;Hill;Hill;Phil;ITC-C1146170;Maximilian;;ITC-C1108708;Tasche;Andreas;ITC-C1152066;Mönch;Michael;ITC-C1112211;Deut;Teichmann Racing GmbH;PRO-AM                                                      ;KTM X-BOW GT4;4;13:45:12.919;13:45:12.919;10:33.510;N;Cup-X                                                       ;0000Cup-X                                                       ;;Cup-X   ;633,510;            ;4
181;Köpp;Köppen;Alexander;ITC-C1073426;Schaflitzl;Andreas;IC1142594;Pydys;Jacek;ITC-C1181622;;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;1;12:53:14.744;12:53:14.744;9:48.613;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;588,613;            ;2
181;Köpp;Köppen;Alexander;ITC-C1073426;Schaflitzl;Andreas;IC1142594;Pydys;Jacek;ITC-C1181622;;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;2;13:02:52.814;13:02:52.814;9:38.070;J;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;578,070;            ;2
181;Köpp;Köppen;Alexander;ITC-C1073426;Schaflitzl;Andreas;IC1142594;Pydys;Jacek;ITC-C1181622;;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;3;13:18:53.292;13:18:53.292;9:43.253;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;583,253;            ;1
181;Köpp;Köppen;Alexander;ITC-C1073426;Schaflitzl;Andreas;IC1142594;Pydys;Jacek;ITC-C1181622;;;;Deut;;PRO-AM                                                      ;Porsche Cayman 718 GTS;4;13:28:38.088;13:28:38.088;9:44.796;N;SP 4T                                                       ;0000SP 4T                                                       ;;SP 4T   ;584,796;            ;1
