STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_LIZENZ;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_LIZENZ;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_LIZENZ;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_LIZENZ;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
1;Chri;Christensen;Michael;INTB05635;Estre;Kevin;INT-B171715;Makowiecki;Frédéric;INT A 53130;Vanthoor;Laurens;INT-B903410;GBR ;Manthey-Racing GmbH;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:40:37.794;14:40:37.794;8:17.591;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,591;            ;4
1;Chri;Christensen;Michael;INTB05635;Estre;Kevin;INT-B171715;Makowiecki;Frédéric;INT A 53130;Vanthoor;Laurens;INT-B903410;GBR ;Manthey-Racing GmbH;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:48:57.408;14:48:57.408;8:19.614;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,614;            ;4
1;Chri;Christensen;Michael;INTB05635;Estre;Kevin;INT-B171715;Makowiecki;Frédéric;INT A 53130;Vanthoor;Laurens;INT-B903410;GBR ;Manthey-Racing GmbH;PRO                                                         ;Porsche 911 GT3R (991 II);3;15:09:15.377;15:09:15.377;20:17.969;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;1217,969;            ;1
1;Chri;Christensen;Michael;INTB05635;Estre;Kevin;INT-B171715;Makowiecki;Frédéric;INT A 53130;Vanthoor;Laurens;INT-B903410;GBR ;Manthey-Racing GmbH;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:17:57.263;15:17:57.263;8:41.886;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;521,886;            ;1
3;Chri;Christodoulou;Adam;ITB 100838;Götz;Maximilian;ITB1045239;Schiller;Fabian;ITC-C1127224;;;;GBR ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;1;14:40:09.470;14:40:09.470;8:19.049;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,049;            ;2
3;Chri;Christodoulou;Adam;ITB 100838;Götz;Maximilian;ITB1045239;Schiller;Fabian;ITC-C1127224;;;;GBR ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;2;14:54:04.910;14:54:04.910;8:27.547;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,547;            ;2
3;Chri;Christodoulou;Adam;ITB 100838;Götz;Maximilian;ITB1045239;Schiller;Fabian;ITC-C1127224;;;;GBR ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;3;15:07:29.847;15:07:29.847;13:24.937;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;804,937;            ;1
4;Enge;Engel;Maro;ITB1048870;Gounon;Jules;ICCB219548;Juncadella;Daniel;ITA-0023-ESP;;;;DEU ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;1;14:20:38.937;14:20:38.937;8:44.069;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;524,069;            ;1
4;Enge;Engel;Maro;ITB1048870;Gounon;Jules;ICCB219548;Juncadella;Daniel;ITA-0023-ESP;;;;DEU ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;2;14:45:10.579;14:45:10.579;8:15.915;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;495,915;            ;1
4;Enge;Engel;Maro;ITB1048870;Gounon;Jules;ICCB219548;Juncadella;Daniel;ITA-0023-ESP;;;;DEU ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;3;15:00:40.357;15:00:40.357;8:23.387;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,387;            ;2
4;Enge;Engel;Maro;ITB1048870;Gounon;Jules;ICCB219548;Juncadella;Daniel;ITA-0023-ESP;;;;DEU ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;4;15:09:18.589;15:09:18.589;8:38.232;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;518,232;            ;2
5;Kolb;Kolb;Vincent;ITC-C1138981;Stippler;Frank;ITC-C1039089;Feller;Ricardo;1239;Van der Linde;Kelvin;INT-B 03727;DEU ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:20:34.049;14:20:34.049;8:27.649;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,649;            ;3
5;Kolb;Kolb;Vincent;ITC-C1138981;Stippler;Frank;ITC-C1039089;Feller;Ricardo;1239;Van der Linde;Kelvin;INT-B 03727;DEU ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:28:59.674;14:28:59.674;8:25.625;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,625;            ;3
5;Kolb;Kolb;Vincent;ITC-C1138981;Stippler;Frank;ITC-C1039089;Feller;Ricardo;1239;Van der Linde;Kelvin;INT-B 03727;DEU ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;14:37:16.092;14:37:16.092;8:16.418;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;496,418;            ;3
5;Kolb;Kolb;Vincent;ITC-C1138981;Stippler;Frank;ITC-C1039089;Feller;Ricardo;1239;Van der Linde;Kelvin;INT-B 03727;DEU ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;14:51:41.104;14:51:41.104;8:20.694;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,694;            ;2
5;Kolb;Kolb;Vincent;ITC-C1138981;Stippler;Frank;ITC-C1039089;Feller;Ricardo;1239;Van der Linde;Kelvin;INT-B 03727;DEU ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;15:00:09.323;15:00:09.323;8:28.219;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;508,219;            ;2
6;Haup;Haupt;Hubert;ITB1059620;Dienst;Marvin;ITB1106777;Bastian;Nico;ITB1076611;Piana;Gabriele;386645;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;1;14:40:16.051;14:40:16.051;8:18.387;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,387;by HRT      ;3
6;Haup;Haupt;Hubert;ITB1059620;Dienst;Marvin;ITB1106777;Bastian;Nico;ITB1076611;Piana;Gabriele;386645;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;2;14:48:34.330;14:48:34.330;8:18.279;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,279;by HRT      ;3
6;Haup;Haupt;Hubert;ITB1059620;Dienst;Marvin;ITB1106777;Bastian;Nico;ITB1076611;Piana;Gabriele;386645;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;3;15:02:31.729;15:02:31.729;8:25.976;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,976;by HRT      ;2
6;Haup;Haupt;Hubert;ITB1059620;Dienst;Marvin;ITB1106777;Bastian;Nico;ITB1076611;Piana;Gabriele;386645;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;4;15:17:00.858;15:17:00.858;8:52.571;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;532,571;by HRT      ;4
7;Jeff;Jefferies;Axcil;INT A 1370/22;Pepper;Jordan;INT B 04582;Di Martino;Michele;ITC-C1075806;Hackländer;Maximilian;ITC-C1118702;DEU ;Konrad Motorsport GmbH;PRO-AM                                                      ;Lamborghini Huracan GT3;1;14:42:20.146;14:42:20.146;8:25.469;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,469;            ;2
7;Jeff;Jefferies;Axcil;INT A 1370/22;Pepper;Jordan;INT B 04582;Di Martino;Michele;ITC-C1075806;Hackländer;Maximilian;ITC-C1118702;DEU ;Konrad Motorsport GmbH;PRO-AM                                                      ;Lamborghini Huracan GT3;2;14:50:36.595;14:50:36.595;8:16.449;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;496,449;            ;2
10;Yerl;Yerly;Frédéric;CHIC1409;Schaller;Marek;ITC-C1151363;Hammel;Heiko;ITC-C1048944;Wasel;Matthias;ITC-C1097045;CHE ;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;1;14:21:45.792;14:21:45.792;9:19.075;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;559,075;            ;1
10;Yerl;Yerly;Frédéric;CHIC1409;Schaller;Marek;ITC-C1151363;Hammel;Heiko;ITC-C1048944;Wasel;Matthias;ITC-C1097045;CHE ;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;2;14:31:00.027;14:31:00.027;9:14.235;N;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;554,235;            ;1
10;Yerl;Yerly;Frédéric;CHIC1409;Schaller;Marek;ITC-C1151363;Hammel;Heiko;ITC-C1048944;Wasel;Matthias;ITC-C1097045;CHE ;Max Kruse Racing;PRO-AM                                                      ;Volkswagen Golf GTI TCR;3;14:40:10.188;14:40:10.188;9:10.161;J;SP 3T                                                       ;0000SP 3T                                                       ;;SP 3T   ;550,161;            ;1
11;Erha;Erhart;Elia;ITC-C1111799;Heimrich;Michael;ITC-C1124541;Kaffer;Pierre;ITC-C1054157;Klasen;Arno;ITC-C1063634;DEU ;Twin Busch by équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;14:24:17.641;14:24:17.641;8:49.760;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;529,760;MH-Gewerbe-I;4
11;Erha;Erhart;Elia;ITC-C1111799;Heimrich;Michael;ITC-C1124541;Kaffer;Pierre;ITC-C1054157;Klasen;Arno;ITC-C1063634;DEU ;Twin Busch by équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;14:33:07.627;14:33:07.627;8:49.986;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;529,986;MH-Gewerbe-I;4
11;Erha;Erhart;Elia;ITC-C1111799;Heimrich;Michael;ITC-C1124541;Kaffer;Pierre;ITC-C1054157;Klasen;Arno;ITC-C1063634;DEU ;Twin Busch by équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;3;14:48:34.002;14:48:34.002;8:37.197;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,197;MH-Gewerbe-I;1
11;Erha;Erhart;Elia;ITC-C1111799;Heimrich;Michael;ITC-C1124541;Kaffer;Pierre;ITC-C1054157;Klasen;Arno;ITC-C1063634;DEU ;Twin Busch by équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;4;14:57:35.739;14:57:35.739;9:01.737;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;541,737;MH-Gewerbe-I;1
12;Marc;Marciello;Raffaele;567;Ellis;Philip;462;Stolz;Luca;ITB1101813;;;;CHE ;Mercedes-AMG Team Bilstein;PRO                                                         ;Mercedes-AMG GT3;1;14:40:16.828;14:40:16.828;8:23.599;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,599;by HRT      ;2
12;Marc;Marciello;Raffaele;567;Ellis;Philip;462;Stolz;Luca;ITB1101813;;;;CHE ;Mercedes-AMG Team Bilstein;PRO                                                         ;Mercedes-AMG GT3;2;14:48:34.897;14:48:34.897;8:18.069;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,069;by HRT      ;2
12;Marc;Marciello;Raffaele;567;Ellis;Philip;462;Stolz;Luca;ITB1101813;;;;CHE ;Mercedes-AMG Team Bilstein;PRO                                                         ;Mercedes-AMG GT3;3;15:07:19.872;15:07:19.872;8:16.253;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;496,253;by HRT      ;3
13;Albr;Albrecht;Bernd;ITC-C1071495;Asch;Sebastian;ITC-C1097845;Ecke;Kurt;ITC-C1037978;Sczepansky;Andreas;ITC-C1113392;DEU ;;PRO                                                         ;Dodge  Viper CC GT3;1;14:26:14.429;14:26:14.429;9:45.061;N;AT                                                          ;0000AT                                                          ;;AT      ;585,061;            ;3
13;Albr;Albrecht;Bernd;ITC-C1071495;Asch;Sebastian;ITC-C1097845;Ecke;Kurt;ITC-C1037978;Sczepansky;Andreas;ITC-C1113392;DEU ;;PRO                                                         ;Dodge  Viper CC GT3;2;14:42:02.305;14:42:02.305;8:46.279;N;AT                                                          ;0000AT                                                          ;;AT      ;526,279;            ;2
13;Albr;Albrecht;Bernd;ITC-C1071495;Asch;Sebastian;ITC-C1097845;Ecke;Kurt;ITC-C1037978;Sczepansky;Andreas;ITC-C1113392;DEU ;;PRO                                                         ;Dodge  Viper CC GT3;3;14:50:47.181;14:50:47.181;8:44.876;J;AT                                                          ;0000AT                                                          ;;AT      ;524,876;            ;2
14;Kohl;Kohlhaas;Christian;ITC-C1039674;Foster;Nicholas;AUITB311862;Szymkowiak;Jules;NL ITB 33191;Bleekemolen;Jeroen;INT A NL1278;DEU ;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;1;14:20:41.253;14:20:41.253;8:25.399;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,399;Hella Pagid ;4
14;Kohl;Kohlhaas;Christian;ITC-C1039674;Foster;Nicholas;AUITB311862;Szymkowiak;Jules;NL ITB 33191;Bleekemolen;Jeroen;INT A NL1278;DEU ;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;2;14:29:05.882;14:29:05.882;8:24.629;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,629;Hella Pagid ;4
14;Kohl;Kohlhaas;Christian;ITC-C1039674;Foster;Nicholas;AUITB311862;Szymkowiak;Jules;NL ITB 33191;Bleekemolen;Jeroen;INT A NL1278;DEU ;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;3;14:46:20.191;14:46:20.191;8:30.269;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;510,269;Hella Pagid ;2
14;Kohl;Kohlhaas;Christian;ITC-C1039674;Foster;Nicholas;AUITB311862;Szymkowiak;Jules;NL ITB 33191;Bleekemolen;Jeroen;INT A NL1278;DEU ;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;4;15:00:05.536;15:00:05.536;13:45.345;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;825,345;Hella Pagid ;2
14;Kohl;Kohlhaas;Christian;ITC-C1039674;Foster;Nicholas;AUITB311862;Szymkowiak;Jules;NL ITB 33191;Bleekemolen;Jeroen;INT A NL1278;DEU ;racing one GmbH;PRO-AM                                                      ;Ferrari 488 GT3 Evo18;5;15:13:45.993;15:13:45.993;13:40.457;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;820,457;Hella Pagid ;2
15;van ;Van der Linde;Kelvin;INT-B 03727;Vanthoor;Dries;903381;Vervisch;Frederic;ITBB900475;Frijns;Robin;30271;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:22:24.709;14:22:24.709;8:31.597;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;511,597;            ;2
15;van ;Van der Linde;Kelvin;INT-B 03727;Vanthoor;Dries;903381;Vervisch;Frederic;ITBB900475;Frijns;Robin;30271;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:30:43.360;14:30:43.360;8:18.651;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,651;            ;2
15;van ;Van der Linde;Kelvin;INT-B 03727;Vanthoor;Dries;903381;Vervisch;Frederic;ITBB900475;Frijns;Robin;30271;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;14:45:55.487;14:45:55.487;8:21.487;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,487;            ;1
15;van ;Van der Linde;Kelvin;INT-B 03727;Vanthoor;Dries;903381;Vervisch;Frederic;ITBB900475;Frijns;Robin;30271;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;14:54:36.407;14:54:36.407;8:40.920;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;520,920;            ;1
15;van ;Van der Linde;Kelvin;INT-B 03727;Vanthoor;Dries;903381;Vervisch;Frederic;ITBB900475;Frijns;Robin;30271;DEU ;Audi Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;5;15:10:05.327;15:10:05.327;8:43.966;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;523,966;            ;1
16;Gier;Giermaziak;Jakub;B,C0001 (PL);Schramm;Kim Luis;ITC-C1107186;Beretta;Michele;INT B 347027;Winkelhock;Markus;ITC-C1049643;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:40:35.342;14:40:35.342;8:26.268;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,268;            ;1
16;Gier;Giermaziak;Jakub;B,C0001 (PL);Schramm;Kim Luis;ITC-C1107186;Beretta;Michele;INT B 347027;Winkelhock;Markus;ITC-C1049643;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:49:01.886;14:49:01.886;8:26.544;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,544;            ;1
16;Gier;Giermaziak;Jakub;B,C0001 (PL);Schramm;Kim Luis;ITC-C1107186;Beretta;Michele;INT B 347027;Winkelhock;Markus;ITC-C1049643;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;15:02:35.483;15:02:35.483;13:33.597;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;813,597;            ;3
16;Gier;Giermaziak;Jakub;B,C0001 (PL);Schramm;Kim Luis;ITC-C1107186;Beretta;Michele;INT B 347027;Winkelhock;Markus;ITC-C1049643;POL ;Scherer Sport Team Phoenix;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;15:16:50.994;15:16:50.994;8:52.497;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;532,497;            ;2
18;Olse;Olsen;Dennis;ITB 33349;Bamber;Earl;Int A 051713X;Tandy;Nick;ITB 160875;;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);1;14:24:38.231;14:24:38.231;8:26.576;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;506,576;            ;1
18;Olse;Olsen;Dennis;ITB 33349;Bamber;Earl;Int A 051713X;Tandy;Nick;ITB 160875;;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);2;14:39:06.855;14:39:06.855;8:23.697;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,697;            ;2
18;Olse;Olsen;Dennis;ITB 33349;Bamber;Earl;Int A 051713X;Tandy;Nick;ITB 160875;;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);3;14:55:15.215;14:55:15.215;8:47.144;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;527,144;            ;3
18;Olse;Olsen;Dennis;ITB 33349;Bamber;Earl;Int A 051713X;Tandy;Nick;ITB 160875;;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);4;15:03:36.115;15:03:36.115;8:20.900;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,900;            ;3
18;Olse;Olsen;Dennis;ITB 33349;Bamber;Earl;Int A 051713X;Tandy;Nick;ITB 160875;;;;NOR ;KCMG;PRO                                                         ;Porsche 911 GT3R (991 II);5;15:12:30.727;15:12:30.727;8:54.612;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;534,612;            ;3
20; Kro;Krohn;Jesse;22196154;Sims;Alexander;ITB100396;Klingmann;Jens;ITC-C1049140;Krütten;Niklas;ITB1135996;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;1;14:27:30.357;14:27:30.357;8:23.917;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,917;            ;1
20; Kro;Krohn;Jesse;22196154;Sims;Alexander;ITB100396;Klingmann;Jens;ITC-C1049140;Krütten;Niklas;ITB1135996;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;2;14:35:50.275;14:35:50.275;8:19.918;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,918;            ;1
20; Kro;Krohn;Jesse;22196154;Sims;Alexander;ITB100396;Klingmann;Jens;ITC-C1049140;Krütten;Niklas;ITB1135996;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;3;14:50:01.086;14:50:01.086;8:32.044;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;512,044;            ;2
20; Kro;Krohn;Jesse;22196154;Sims;Alexander;ITB100396;Klingmann;Jens;ITC-C1049140;Krütten;Niklas;ITB1135996;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;4;15:03:32.981;15:03:32.981;8:23.453;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,453;            ;2
20; Kro;Krohn;Jesse;22196154;Sims;Alexander;ITB100396;Klingmann;Jens;ITC-C1049140;Krütten;Niklas;ITB1135996;FIN ;Schubert Motorsport;PRO                                                         ;BMW M4 GT3;5;15:12:26.416;15:12:26.416;8:53.435;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;533,435;            ;2
21;Putm;Putman;Charles;D3093-S-22 B;Espenlaub;Charles;D1206-I-22 B;Foster;Joe;IT B D2651-S-22 B;Lewis;Shane;D2334-I-22C;USA ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;1;14:22:14.342;14:22:14.342;8:48.967;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;528,967;            ;2
21;Putm;Putman;Charles;D3093-S-22 B;Espenlaub;Charles;D1206-I-22 B;Foster;Joe;IT B D2651-S-22 B;Lewis;Shane;D2334-I-22C;USA ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;2;14:30:42.260;14:30:42.260;8:27.918;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,918;            ;2
21;Putm;Putman;Charles;D3093-S-22 B;Espenlaub;Charles;D1206-I-22 B;Foster;Joe;IT B D2651-S-22 B;Lewis;Shane;D2334-I-22C;USA ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;3;14:39:06.190;14:39:06.190;8:23.930;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,930;            ;2
22;Haas;Haase;Christopher;ITA1113842;Müller;Nico;498;Niederhauser;Patric;IT-B1358;Rast;René;ITA1046542;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:40:28.105;14:40:28.105;8:23.855;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,855;Lionspeed by;4
22;Haas;Haase;Christopher;ITA1113842;Müller;Nico;498;Niederhauser;Patric;IT-B1358;Rast;René;ITA1046542;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:48:48.184;14:48:48.184;8:20.079;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,079;Lionspeed by;4
22;Haas;Haase;Christopher;ITA1113842;Müller;Nico;498;Niederhauser;Patric;IT-B1358;Rast;René;ITA1046542;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;15:02:49.788;15:02:49.788;8:17.392;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,392;Lionspeed by;1
22;Haas;Haase;Christopher;ITA1113842;Müller;Nico;498;Niederhauser;Patric;IT-B1358;Rast;René;ITA1046542;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;4;15:15:03.678;15:15:03.678;8:44.719;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;524,719;Lionspeed by;1
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;14:48:04.479;14:48:04.479;8:24.272;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,272;            ;1
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;14:57:00.289;14:57:00.289;8:55.810;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;535,810;            ;1
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;3;15:09:50.742;15:09:50.742;12:50.453;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;770,453;            ;4
23;Fetz;Fetzer;Dennis;ITC-C1157082;Koch;Klaus;ITC-C1082036;Marschall;Dennis;ITC-C1117410;Reicher;Simon;INT B JA2906;DEU ;Lionspeed by Car Collection Motorsport;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;4;15:18:45.154;15:18:45.154;8:54.412;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;534,412;            ;4
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;14:40:59.399;14:40:59.399;8:30.523;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;510,523;Lionspeed by;1
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;14:49:25.121;14:49:25.121;8:25.722;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;505,722;Lionspeed by;1
24;Kolb;Kolb;Patrick;ITC-C1134414;Drudi;Mattia;349;Mies;Christopher;ITC-C1112672;Niederhauser;Patric;IT-B1358;DEU ;Audi Sport Team Car Collection;PRO                                                         ;Audi R8 LMS GT3 Evo II;3;15:05:26.116;15:05:26.116;8:29.969;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;509,969;Lionspeed by;4
25;Thys;Thyssen;Joachim;ITC-C1065026;Rader;Klaus;ITC-C1045103;Menzel;Nico;ITC-C1117270;Kern;Lars;ITB1118088;DEU ;Huber Motorsport;PRO-AM                                                      ;Porsche 911 GT3R (991 II);1;14:42:28.335;14:42:28.335;8:39.180;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;519,180;            ;4
